id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7602305,02-02-2010 12:30,254,1247,$7.13,Swipe Transaction,24504,Estes Park,CO,80517,4214,
7602313,02-02-2010 12:30,1985,4085,$11.18,Swipe Transaction,98214,Alpharetta,GA,30022,5912,
7602321,02-02-2010 12:32,0,4639,$-61.00,Swipe Transaction,43293,Scarborough,ME,4074,5499,
7602327,02-02-2010 12:33,63,2805,$1.22,Online Transaction,85247,ONLINE,,,5815,Bad CVV
7602334,02-02-2010 12:35,442,112,$13.18,Swipe Transaction,34867,Barnhart,MO,63012,5921,
7602341,02-02-2010 12:36,1257,2457,$76.51,Swipe Transaction,25558,Mountlake Terrace,WA,98043,5300,
7602348,02-02-2010 12:38,164,3748,$1.23,Swipe Transaction,14528,Delphos,OH,45833,5499,
7602356,02-02-2010 12:38,1543,3864,$10.12,Swipe Transaction,61195,Sherman Oaks,CA,91403,5541,
7602362,02-02-2010 12:39,1261,4121,$8.52,Swipe Transaction,69972,Portland,OR,97212,5814,
7602368,02-02-2010 12:40,1534,4250,$39.41,Online Transaction,18563,ONLINE,,,4121,
7602374,02-02-2010 12:42,672,5001,$23.60,Swipe Transaction,31893,Greeneville,TN,37743,5311,
7602381,02-02-2010 12:44,369,2982,$2.95,Swipe Transaction,75936,Louisville,KY,40299,5814,
7602389,02-02-2010 12:44,1054,3860,$10.42,Swipe Transaction,45926,Gresham,OR,97080,5814,
7602396,02-02-2010 12:45,1315,5070,$2.54,Swipe Transaction,14528,Louisville,IL,62858,5499,
7602404,02-02-2010 12:47,449,2225,$8.03,Swipe Transaction,89920,New Kensington,PA,15068,5812,
7602410,02-02-2010 12:48,1288,2428,$10.27,Swipe Transaction,17493,Saint Albans,WV,25177,5812,
7602418,02-02-2010 12:49,1121,5817,$81.77,Swipe Transaction,43293,Toronto,Canada,,5499,
7602424,02-02-2010 12:50,1799,4595,$1.13,Swipe Transaction,14528,Seattle,WA,98102,5499,
7602430,02-02-2010 12:51,1416,3204,$68.00,Swipe Transaction,72351,Camillus,NY,13031,5541,
7602436,02-02-2010 12:52,1340,3272,$176.12,Swipe Transaction,23449,Houston,TX,77064,5411,
7602444,02-02-2010 12:54,1448,4685,$32.97,Online Transaction,39021,ONLINE,,,4784,
7602451,02-02-2010 12:56,1538,5833,$63.00,Swipe Transaction,59935,New York,NY,10032,5499,
7602457,02-02-2010 12:57,1105,4119,$80.17,Swipe Transaction,22204,Mission,TX,78572,5541,
7602463,02-02-2010 12:58,359,2489,$25.52,Swipe Transaction,97814,Lawrenceville,GA,30043,5411,
7602470,02-02-2010 12:59,1669,3303,$10.66,Swipe Transaction,8547,West Sacramento,CA,95691,5411,
7602479,02-02-2010 13:01,1837,259,$137.33,Online Transaction,726,ONLINE,,,4900,
7602486,02-02-2010 13:03,1067,3382,$50.97,Swipe Transaction,75781,Derby,KS,67037,5411,
7602495,02-02-2010 13:04,1861,3374,$66.27,Swipe Transaction,33908,Allen,TX,75002,7230,
7602503,02-02-2010 13:06,1737,5756,$18.04,Swipe Transaction,75781,Eastpointe,MI,48021,5411,
7602511,02-02-2010 13:08,639,5016,$15.31,Swipe Transaction,78454,Sandusky,OH,44870,5812,
7602518,02-02-2010 13:09,138,4608,$109.00,Online Transaction,44795,ONLINE,,,3780,
7602525,02-02-2010 13:11,176,2603,$73.42,Swipe Transaction,46284,Atlanta,GA,30318,5411,
7602531,02-02-2010 13:12,716,4715,$7.39,Swipe Transaction,28458,Banning,CA,92220,5411,
7602538,02-02-2010 13:13,1638,3856,$19.47,Swipe Transaction,44383,Rockwood,TN,37854,4121,
7602546,02-02-2010 13:15,795,5162,$50.45,Swipe Transaction,97056,Dallas,TX,75206,8021,
7602557,02-02-2010 13:17,1405,2939,$38.30,Swipe Transaction,21586,Grand Forks,ND,58201,5411,
7602563,02-02-2010 13:18,1576,2480,$12.69,Swipe Transaction,17493,Farmington,MI,48331,5812,
7602570,02-02-2010 13:19,1813,4638,$128.10,Swipe Transaction,98374,Thompsons Station,TN,37179,5411,
7602578,02-02-2010 13:21,1568,977,$11.80,Online Transaction,85247,ONLINE,,,5815,
7602584,02-02-2010 13:22,705,5359,$38.59,Swipe Transaction,86959,Walnut Creek,CA,94598,5311,
7602590,02-02-2010 13:24,218,2846,$15.94,Swipe Transaction,24504,Irvington,NJ,7111,4214,
7602597,02-02-2010 13:25,556,2,$53.89,Online Transaction,54298,ONLINE,,,4900,
7602604,02-02-2010 13:26,669,1151,$17.01,Swipe Transaction,61195,Plattsburgh,NY,12901,5541,
7602613,02-02-2010 13:28,89,5584,$50.00,Swipe Transaction,61195,San Miguel,NM,88058,5541,
7602621,02-02-2010 13:29,1648,1187,$118.21,Swipe Transaction,43293,Morris Plains,NJ,7950,5499,
7602628,02-02-2010 13:31,16,49,$17.12,Swipe Transaction,19964,Lake In The Hills,IL,60156,5311,
7602635,02-02-2010 13:32,828,3767,$46.04,Swipe Transaction,50783,San Antonio,TX,78217,5411,
7602642,02-02-2010 13:34,1383,4949,$26.45,Online Transaction,39021,ONLINE,,,4784,
7602648,02-02-2010 13:35,1463,5499,$29.75,Swipe Transaction,81788,Fleischmanns,NY,12430,7230,
7602657,02-02-2010 13:37,1568,977,$11.15,Swipe Transaction,91128,Coram,NY,11727,5411,
7602664,02-02-2010 13:38,1757,4719,$74.93,Swipe Transaction,26810,Muncie,IN,47304,5541,
7602672,02-02-2010 13:41,615,1128,$66.00,Swipe Transaction,59935,Alvin,TX,77511,5499,
7602681,02-02-2010 13:42,570,5897,$78.91,Swipe Transaction,22204,Gainesville,GA,30504,5541,
7602688,02-02-2010 13:44,1058,4502,$19.24,Swipe Transaction,22204,Christiana,TN,37037,5541,
7602698,02-02-2010 13:47,1104,5766,$117.00,Swipe Transaction,2734,Pompano Beach,FL,33060,5912,
7602706,02-02-2010 13:49,1088,4574,$112.60,Online Transaction,9932,ONLINE,,,5311,
7602715,02-02-2010 13:51,1557,2471,$2.76,Swipe Transaction,46284,Beaverton,OR,97008,5411,
7602723,02-02-2010 13:54,14,2164,$20.91,Online Transaction,47399,ONLINE,,,5815,
7602730,02-02-2010 13:55,155,239,$2.55,Swipe Transaction,5030,Hattiesburg,MS,39401,5411,
7602738,02-02-2010 13:57,782,4169,$13.23,Swipe Transaction,16030,Florence,OR,97439,5813,
7602746,02-02-2010 13:59,207,2506,$75.04,Swipe Transaction,81833,Dry Fork,VA,24549,5912,Insufficient Balance
7602753,02-02-2010 14:01,509,4588,$46.17,Swipe Transaction,46965,Huntington,WV,25705,7538,
7602760,02-02-2010 14:02,373,4750,$91.00,Swipe Transaction,43293,Hamilton,IN,46742,5499,
7602767,02-02-2010 14:03,1563,5125,$61.48,Swipe Transaction,99370,Los Angeles,CA,90004,5311,
7602774,02-02-2010 14:05,1885,4694,$41.57,Swipe Transaction,29974,Winder,GA,30680,7538,
7602780,02-02-2010 14:07,1813,101,$38.06,Swipe Transaction,81436,Thompsons Station,TN,37179,5813,
7602788,02-02-2010 14:10,1106,2183,$16.11,Swipe Transaction,11468,Agoura Hills,CA,91301,5970,
7602795,02-02-2010 14:12,1561,3386,$44.65,Swipe Transaction,2703,Fort Mill,SC,29715,5814,
7602803,02-02-2010 14:14,790,3350,$80.88,Swipe Transaction,61195,Lakeside,CA,92040,5541,
7602810,02-02-2010 14:16,738,5774,$165.36,Swipe Transaction,61195,Boulder,CO,80301,5541,
7602817,02-02-2010 14:17,1262,2432,$0.86,Swipe Transaction,14528,Red Bluff,CA,96080,5499,
7602825,02-02-2010 14:19,497,3452,$109.84,Swipe Transaction,20561,Arlington,SD,57212,5912,
7602835,02-02-2010 14:21,1184,4202,$38.58,Online Transaction,15143,ONLINE,,,4784,
7602844,02-02-2010 14:24,1677,4969,$187.34,Swipe Transaction,46284,Lubbock,TX,79414,5411,
7602851,02-02-2010 14:26,868,84,$80.00,Swipe Transaction,27092,Oklahoma City,OK,73112,4829,
7602858,02-02-2010 14:27,1048,2542,$19.93,Swipe Transaction,83480,Katy,TX,77493,9402,
7602864,02-02-2010 14:29,81,4525,$12.21,Swipe Transaction,48919,Seguin,TX,78155,5311,
7602871,02-02-2010 14:30,1811,3355,$193.89,Swipe Transaction,50867,Los Altos,CA,94024,5541,
7602878,02-02-2010 14:32,1453,234,$1.54,Swipe Transaction,86438,Vernon,AL,35592,5499,
7602885,02-02-2010 14:35,1797,1127,$38.19,Online Transaction,18563,ONLINE,,,4121,
7602893,02-02-2010 14:36,1169,3389,$50.30,Online Transaction,41122,ONLINE,,,4784,
7602902,02-02-2010 14:38,1917,5803,$248.09,Swipe Transaction,48919,Ronkonkoma,NY,11779,5311,
7602910,02-02-2010 14:40,1229,2427,$-63.00,Swipe Transaction,59935,Pinehurst,NC,28374,5499,
7602916,02-02-2010 14:42,34,1166,$218.14,Online Transaction,94901,ONLINE,,,6300,
7602924,02-02-2010 14:43,1179,5128,$86.00,Swipe Transaction,61195,Chesapeake,VA,23321,5541,
7602932,02-02-2010 14:46,114,3398,$65.00,Swipe Transaction,59935,North Hollywood,CA,91606,5499,
7602939,02-02-2010 14:47,668,5015,$1.78,Swipe Transaction,86438,Birmingham,AL,35211,5499,
7602945,02-02-2010 14:48,1425,2600,$20.47,Online Transaction,39021,ONLINE,,,4784,
7602952,02-02-2010 14:50,1826,5779,$46.68,Swipe Transaction,60569,Jacksonville,FL,32220,5300,Insufficient Balance
7602959,02-02-2010 14:51,1903,2973,$20.54,Swipe Transaction,46656,Seattle,WA,98117,4121,
7602967,02-02-2010 14:53,759,2230,$67.63,Swipe Transaction,1320,Franklin,TN,37067,5193,
7602973,02-02-2010 14:54,1918,3898,$58.55,Swipe Transaction,99751,Auburn,AL,36831,4900,
7602979,02-02-2010 14:55,613,1191,$32.04,Swipe Transaction,81833,Lombard,IL,60148,5912,
7602985,02-02-2010 14:56,1610,5879,$11.33,Swipe Transaction,41273,Jackson,MS,39282,5300,
7602993,02-02-2010 14:58,837,160,$5.48,Swipe Transaction,37014,Lost Creek,WV,26385,5300,
7602999,02-02-2010 14:59,932,188,$121.50,Online Transaction,27350,ONLINE,,,6300,
7603006,02-02-2010 15:01,1817,2530,$21.85,Swipe Transaction,90755,Pearland,TX,77584,4121,
7603014,02-02-2010 15:04,1504,4963,$50.01,Swipe Transaction,11468,Sweetwater,TX,79556,5970,
7603020,02-02-2010 15:06,618,3411,$31.73,Swipe Transaction,32175,Lynwood,CA,90262,7538,
7603026,02-02-2010 15:07,469,2619,$101.58,Online Transaction,726,ONLINE,,,4900,
7603033,02-02-2010 15:08,1484,2527,$17.32,Swipe Transaction,3351,Tucson,AZ,85749,7210,
7603043,02-02-2010 15:10,343,4189,$57.00,Swipe Transaction,59935,Manteca,CA,95337,5499,
7603048,02-02-2010 15:10,1263,2002,$56.89,Swipe Transaction,59935,Marietta,GA,30008,5499,
7603056,02-02-2010 15:13,1028,139,$140.00,Swipe Transaction,27092,Chicago,IL,60624,4829,
7603062,02-02-2010 15:14,1247,5837,$53.38,Swipe Transaction,8364,Bakersfield,CA,93308,5411,
7603070,02-02-2010 15:17,300,3814,$-58.00,Swipe Transaction,43293,Monroe,CT,6468,5499,
7603076,02-02-2010 15:18,1752,3880,$63.00,Swipe Transaction,22204,Abbeville,LA,70510,5541,
7603083,02-02-2010 15:19,1696,2408,$12.11,Online Transaction,50404,ONLINE,,,4784,
7603090,02-02-2010 15:21,585,5881,$21.24,Swipe Transaction,94973,Bastrop,TX,78602,4121,
7603097,02-02-2010 15:22,343,4189,$-57.00,Swipe Transaction,59935,Manteca,CA,95337,5499,
7603104,02-02-2010 15:24,194,5062,$1.15,Swipe Transaction,86438,Hartford City,IN,47348,5499,
7603111,02-02-2010 15:26,747,2549,$190.81,Swipe Transaction,37418,New Marshfield,OH,45766,8011,
7603119,02-02-2010 15:27,1439,235,$100.00,Swipe Transaction,27092,Knoxville,TN,37917,4829,
7603126,02-02-2010 15:28,665,3402,$73.73,Swipe Transaction,72351,Warren,OH,44485,5541,
7603132,02-02-2010 15:30,229,5942,$0.82,Swipe Transaction,60569,Cedar Rapids,IA,52402,5300,
7603138,02-02-2010 15:31,447,4617,$39.07,Swipe Transaction,43293,Auburn Hills,MI,48326,5499,
7603148,02-02-2010 15:33,494,3273,$20.72,Swipe Transaction,51326,Bell Gardens,CA,90201,5921,
7603157,02-02-2010 15:34,870,1039,$1.14,Swipe Transaction,14528,Waldorf,MD,20603,5499,
7603163,02-02-2010 15:35,1083,5173,$21.40,Online Transaction,16798,ONLINE,,,4121,
7603169,02-02-2010 15:36,846,221,$12.99,Swipe Transaction,68069,Omaha,NE,68136,5912,
7603176,02-02-2010 15:37,1076,1021,$20.38,Online Transaction,81477,ONLINE,,,5311,
7603183,02-02-2010 15:38,1076,1021,$1709.60,Online Transaction,39105,ONLINE,,,4411,
7603190,02-02-2010 15:39,1478,1237,$80.00,Swipe Transaction,27092,Rancho Cordova,CA,95670,4829,Insufficient Balance
7603197,02-02-2010 15:41,447,4617,$-88.00,Swipe Transaction,43293,Auburn Hills,MI,48326,5499,
7603206,02-02-2010 15:42,1666,178,$10.17,Swipe Transaction,44578,Townsend,GA,31331,5812,
7603212,02-02-2010 15:43,1604,2950,$-87.00,Swipe Transaction,59935,Batesville,MS,38606,5499,
7603218,02-02-2010 15:48,564,5887,$40.00,Swipe Transaction,27092,Randolph,ME,4346,4829,
7603224,02-02-2010 15:49,1575,224,$0.78,Swipe Transaction,14528,Sarasota,FL,34235,5499,
7603232,02-02-2010 15:50,1788,2538,$13.71,Swipe Transaction,60569,Hammond,LA,70403,5300,
7603241,02-02-2010 15:52,1776,4938,$41.48,Swipe Transaction,61195,Nashport,OH,43830,5541,
7603248,02-02-2010 15:54,1254,1055,$12.10,Swipe Transaction,22204,Mahomet,IL,61853,5541,
7603256,02-02-2010 15:55,1752,3880,$23.79,Swipe Transaction,59935,Abbeville,LA,70510,5499,
7603263,02-02-2010 15:57,1437,5818,$0.93,Swipe Transaction,86438,Belfair,WA,98528,5499,
7603270,02-02-2010 15:59,1604,2950,$87.00,Swipe Transaction,59935,Batesville,MS,38606,5499,
7603277,02-02-2010 16:00,1488,2995,$14.86,Swipe Transaction,4020,Eastlake,OH,44095,5300,
7603286,02-02-2010 16:02,876,3918,$13.98,Swipe Transaction,76468,Wichita,KS,67212,5921,
7603295,02-02-2010 16:04,96,5175,$-52.00,Swipe Transaction,61195,Yorba Linda,CA,92886,5541,
7603303,02-02-2010 16:05,1084,3454,$40.75,Swipe Transaction,68264,Tacoma,WA,98403,7349,
7603310,02-02-2010 16:06,1648,1187,$52.28,Swipe Transaction,93554,Mendham,NJ,7945,7538,
7603317,02-02-2010 16:08,468,4705,$89.00,Swipe Transaction,61195,Iowa City,IA,52240,5541,
7603323,02-02-2010 16:08,1776,4938,$65.24,Online Transaction,39021,ONLINE,,,4784,
7603329,02-02-2010 16:10,872,5064,$120.00,Swipe Transaction,27092,Maywood,IL,60153,4829,
7603335,02-02-2010 16:11,1103,2599,$3.56,Swipe Transaction,41260,Fernwood,ID,83830,5541,
7603341,02-02-2010 16:12,1229,5547,$121.25,Swipe Transaction,23127,Pinehurst,NC,28374,5661,
7603347,02-02-2010 16:14,979,2613,$29.84,Swipe Transaction,22204,Pomona,CA,91768,5541,
7603353,02-02-2010 16:15,570,5897,$29.69,Swipe Transaction,46284,Gainesville,GA,30506,5411,
7603359,02-02-2010 16:15,1843,249,$29.73,Swipe Transaction,32858,Chicago Heights,IL,60411,5311,
7603369,02-02-2010 16:18,1097,4690,$-59.00,Swipe Transaction,59935,Ludington,MI,49431,5499,
7603375,02-02-2010 16:19,1963,3317,$18.97,Online Transaction,18563,ONLINE,,,4121,
7603381,02-02-2010 16:21,1659,185,$29.52,Swipe Transaction,63683,Wauconda,IL,60084,4121,
7603388,02-02-2010 16:23,1946,3679,$97.54,Swipe Transaction,54850,Cleveland,OH,44143,4814,
7603396,02-02-2010 16:26,32,5382,$16.10,Online Transaction,39021,ONLINE,,,4784,
7603403,02-02-2010 16:27,1361,4950,$63.14,Swipe Transaction,60569,Detroit,MI,48202,5300,
7603409,02-02-2010 16:28,1880,3757,$44.66,Swipe Transaction,94328,Milwaukee,WI,53210,5411,
7603417,02-02-2010 16:32,150,2852,$150.50,Swipe Transaction,60569,Vienna,VA,22182,5300,
7603424,02-02-2010 16:33,1445,3722,$10.36,Swipe Transaction,80374,Claypool,IN,46510,5300,
7603431,02-02-2010 16:37,250,2914,$6.74,Swipe Transaction,84062,Lebanon,OR,97355,4121,
7603438,02-02-2010 16:38,478,135,$17.53,Swipe Transaction,24504,Suwanee,GA,30024,4214,
7603447,02-02-2010 16:40,138,2820,$74.00,Swipe Transaction,59935,Penn Run,PA,15765,5499,
7603457,02-02-2010 16:41,1295,3318,$51.72,Swipe Transaction,36934,Duluth,MN,55807,7538,
7603464,02-02-2010 16:43,1758,2154,$12.25,Swipe Transaction,87604,Jackson,MS,39213,5211,
7603471,02-02-2010 16:44,1880,2014,$58.90,Swipe Transaction,14355,Milwaukee,WI,53210,5912,
7603477,02-02-2010 16:46,1170,4592,$53.41,Swipe Transaction,92445,Mount Pleasant,NC,28124,5411,
7603485,02-02-2010 16:47,954,5586,$15.31,Swipe Transaction,72919,Riverside,CA,92505,5921,
7603492,02-02-2010 16:49,1921,3024,$23.76,Swipe Transaction,34702,Madison,GA,30650,5310,
7603499,02-02-2010 16:51,852,4187,$55.27,Swipe Transaction,59935,Gainesville,FL,32653,5499,
7603507,02-02-2010 16:53,1053,3771,$1.55,Swipe Transaction,14528,Oviedo,FL,32765,5499,
7603514,02-02-2010 16:55,592,4133,$74.00,Swipe Transaction,59935,Hendersonville,NC,28792,5499,
7603521,02-02-2010 16:57,334,2522,$209.50,Online Transaction,73186,ONLINE,,,4814,
7603528,02-02-2010 16:57,1664,5147,$1.61,Swipe Transaction,14528,Ann Arbor,MI,48103,5499,
7603536,02-02-2010 16:59,1284,172,$90.45,Swipe Transaction,72698,Brewster,MA,2631,5912,
7603545,02-02-2010 17:02,331,3818,$19.89,Swipe Transaction,22204,Andrews,SC,29510,5541,
7603552,02-02-2010 17:03,1963,4565,$30.61,Swipe Transaction,88852,Vacaville,CA,95687,4121,
7603559,02-02-2010 17:07,457,5554,$119.60,Swipe Transaction,45580,Charlotte,NC,28215,5912,
7603568,02-02-2010 17:08,1901,3846,$147.08,Swipe Transaction,60569,Kalamazoo,MI,49008,5300,
7603576,02-02-2010 17:13,1018,5970,$54.56,Swipe Transaction,81945,Boca Raton,FL,33431,5812,
7603585,02-02-2010 17:19,5,1178,$33.78,Online Transaction,73186,ONLINE,,,4814,
7603593,02-02-2010 17:22,68,4648,$40.00,Swipe Transaction,27092,Cedarburg,WI,53012,4829,
7603599,02-02-2010 17:23,1285,5172,$37.83,Swipe Transaction,62709,Annandale,VA,22003,5912,
7603605,02-02-2010 17:26,1813,4638,$9.86,Swipe Transaction,60772,Thompsons Station,TN,37179,7230,
7603614,02-02-2010 17:30,61,2622,$142.32,Swipe Transaction,86616,Yonkers,NY,10701,4814,
7603621,02-02-2010 17:35,1676,1148,$26.77,Swipe Transaction,75577,Raymore,MO,64083,5813,
7603628,02-02-2010 17:37,573,3268,$22.30,Swipe Transaction,35451,Stapleton,GA,30823,5812,
7603635,02-02-2010 17:39,1986,5443,$420.73,Swipe Transaction,44795,Marysville,OH,43040,3780,
7603643,02-02-2010 17:43,45,5009,$2.40,Online Transaction,18563,ONLINE,,,4121,
7603650,02-02-2010 17:45,385,5124,$142.51,Swipe Transaction,58765,Bluffton,SC,29910,8011,
7603659,02-02-2010 17:47,1944,1059,$17.11,Swipe Transaction,66285,Independence,KY,41051,5921,
7603666,02-02-2010 17:49,908,5154,$47.51,Swipe Transaction,48919,Goldsboro,NC,27530,5311,
7603673,02-02-2010 17:52,641,4718,$26.40,Swipe Transaction,86410,La Rue,OH,43332,5211,
7603679,02-02-2010 17:54,1645,5878,$50.85,Swipe Transaction,22938,Cleveland,OH,44118,5812,
7603686,02-02-2010 17:59,1461,2886,$16.29,Swipe Transaction,10875,Brunswick,OH,44212,5912,
7603693,02-02-2010 18:01,1579,11,$28.35,Swipe Transaction,30286,Tampa,FL,33647,4814,
7603699,02-02-2010 18:05,363,5555,$14.42,Swipe Transaction,34702,Pinellas Park,FL,33782,5310,
7603705,02-02-2010 18:07,345,3441,$25.39,Swipe Transaction,54596,Kalamazoo,MI,49048,5813,
7603715,02-02-2010 18:12,1776,4938,$12.51,Swipe Transaction,61195,Nashport,OH,43830,5541,
7603722,02-02-2010 18:18,212,4145,$62.00,Swipe Transaction,59935,Dallas,TX,75227,5499,
7603729,02-02-2010 18:23,655,2133,$20.00,Swipe Transaction,27092,Madison,OH,44057,4829,
7603737,02-02-2010 18:26,89,5584,$12.12,Swipe Transaction,23801,Mesilla Park,NM,88047,5813,
7603744,02-02-2010 18:27,1799,5909,$34.80,Swipe Transaction,20519,Seattle,WA,98103,5942,
7603751,02-02-2010 18:31,1034,962,$93.09,Swipe Transaction,35451,Monroe,NC,28110,5812,
7603758,02-02-2010 18:33,1466,5884,$13.73,Online Transaction,16798,ONLINE,,,4121,
7603764,02-02-2010 18:35,34,3342,$42.24,Swipe Transaction,75936,Sacramento,CA,95829,5814,
7603771,02-02-2010 18:36,1677,4969,$43.66,Swipe Transaction,78287,Lubbock,TX,79414,5812,
7603778,02-02-2010 18:39,1811,3355,$83.47,Swipe Transaction,86410,Redwood City,CA,94065,5211,
7603785,02-02-2010 18:43,162,4266,$47.76,Swipe Transaction,38782,West Bloomfield,MI,48322,5812,
7603793,02-02-2010 18:46,984,121,$15.43,Swipe Transaction,2177,Leesburg,FL,34748,5411,
7603801,02-02-2010 18:49,415,3871,$57.67,Swipe Transaction,61195,Flint,MI,48503,5541,
7603812,02-02-2010 18:54,1776,4938,$74.40,Swipe Transaction,48919,Bellaire,OH,43906,5311,
7603818,02-02-2010 18:57,1407,5384,$72.13,Swipe Transaction,60569,Morris,AL,35116,5300,
7603826,02-02-2010 19:02,1155,5784,$106.98,Swipe Transaction,28323,Rio Rico,AZ,85648,5300,
7603833,02-02-2010 19:06,840,2083,$101.68,Swipe Transaction,22938,San Francisco,CA,94131,5812,
7603839,02-02-2010 19:12,1623,5142,$22.97,Swipe Transaction,92883,Newport,KY,41076,5812,
7603845,02-02-2010 19:14,1733,5013,$60.00,Swipe Transaction,27092,Barbourville,KY,40906,4829,
7603852,02-02-2010 19:18,1696,2408,$49.74,Swipe Transaction,86616,Seattle,WA,98126,4814,
7603859,02-02-2010 19:22,488,5413,$48.23,Swipe Transaction,42638,Gregory,TX,78359,5812,
7603866,02-02-2010 19:24,1135,4977,$15.01,Swipe Transaction,59854,Temecula,CA,92589,4121,
7603872,02-02-2010 19:25,1559,2920,$-72.00,Swipe Transaction,59935,Acworth,GA,30101,5499,
7603881,02-02-2010 19:28,1859,5018,$14.09,Swipe Transaction,68996,Middletown,NY,10940,5912,
7603888,02-02-2010 19:33,1772,56,$45.28,Swipe Transaction,55060,Rancho Cucamonga,CA,91730,5812,
7603894,02-02-2010 19:36,1885,2435,$80.00,Swipe Transaction,27092,Atlanta,GA,31139,4829,
7603902,02-02-2010 19:39,218,167,$39.29,Swipe Transaction,65275,Union City,NJ,7087,7230,
7603908,02-02-2010 19:42,939,3731,$10.62,Swipe Transaction,22004,Lancaster,PA,17603,5300,
7603914,02-02-2010 19:45,602,5979,$34.94,Swipe Transaction,82911,Reidsville,NC,27320,5813,
7603920,02-02-2010 19:46,1957,5483,$58.00,Swipe Transaction,59935,Woodland Hills,CA,91364,5499,
7603928,02-02-2010 19:50,1678,5921,$-51.00,Swipe Transaction,59935,Wethersfield,CT,6109,5499,
7603934,02-02-2010 19:51,1919,5430,$15.45,Swipe Transaction,40929,East Hampton,NY,11937,5912,
7603941,02-02-2010 19:55,217,207,$53.63,Swipe Transaction,63895,Summit Argo,IL,60501,7230,
7603947,02-02-2010 19:57,1903,2973,$160.26,Swipe Transaction,30286,Seattle,WA,98118,4814,
7603953,02-02-2010 20:01,621,4944,$12.78,Swipe Transaction,63684,Daytona Beach,FL,32117,5813,
7603959,02-02-2010 20:06,996,3310,$17.17,Swipe Transaction,87436,Hollywood,FL,33024,5812,
7603968,02-02-2010 20:10,1222,1076,$37.61,Swipe Transaction,34490,Victor,ID,83455,5719,
7603974,02-02-2010 20:12,1636,2930,$11.74,Swipe Transaction,13484,Kansas City,MO,64124,5912,
7603982,02-02-2010 20:18,1904,1004,$76.00,Swipe Transaction,61195,Mcalester,OK,74501,5541,
7603990,02-02-2010 20:21,1856,5949,$0.86,Swipe Transaction,8455,Fayetteville,NC,28312,5921,
